ccn,hospital_name,state,finding,url,dns,final_status,redirect_hops,server,cf_ray,cf_mitigated,waf_action,edge,body_hint,error,ms,transcript
210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210049,UMD UPPER CHESAPEAKE MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210043,UNIVERSITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210043,UNIVERSITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210003,UNIVERSITY OF MD CAPITAL REGION MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210003,UNIVERSITY OF MD CAPITAL REGION MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210035,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210035,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210037,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210037,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210030,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210030,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/cms-hpt.txt,ok,403,0,cloudflare,a371f8ad6e31b8b1-IAD,,,cloudflare,Attention Required,,12319,transcripts\umms.org--ec1a25ba.txt
210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,MD,pointer-blocked-to-automation,https://umms.org/,ok,403,0,cloudflare,a371f8f9ce1a1320-IAD,,,cloudflare,Attention Required,,12236,transcripts\umms.org--397c934f.txt
204005,MAINEHEALTH BEHAVIORAL HEALTH AT SPRING HARBOR,ME,not-assessed-not-named-in-file,https://mainehealth.org/,ok,200,2,awselb/2.0 | nginx/1.31.5,,,,cloudfront,,fetch failed (cause: UND_ERR_CONNECT_TIMEOUT),24547,transcripts\mainehealth.org--0b0a931d.txt
231315,ASCENSION BORGESS LEE HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230197,ASCENSION GENESYS HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230019,"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230254,ASCENSION PROVIDENCE ROCHESTER HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230241,ASCENSION RIVER DISTRICT HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230020,BEAUMONT HOSPITAL - DEARBORN,MI,not-assessed-not-named-in-file,https://beaumont.org/,ok,403,0,CloudFront,,,,cloudfront,,,8262,transcripts\beaumont.org--092dad51.txt
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,pointer-lists-no-mrf-url,https://corewellhealth.org/cms-hpt.txt,ok,200,0,AmazonS3,,,,cloudfront,,,301,transcripts\corewellhealth.org--3eb06be2.txt
230089,BEAUMONT HOSPITAL - GROSSE POINTE,MI,not-assessed-not-named-in-file,https://beaumont.org/,ok,403,0,CloudFront,,,,cloudfront,,,8262,transcripts\beaumont.org--092dad51.txt
230270,BEAUMONT HOSPITAL - TAYLOR,MI,not-assessed-not-named-in-file,https://beaumont.org/,ok,403,0,CloudFront,,,,cloudfront,,,8262,transcripts\beaumont.org--092dad51.txt
230269,"BEAUMONT HOSPITAL, TROY",MI,not-assessed-not-named-in-file,https://beaumont.org/,ok,403,0,CloudFront,,,,cloudfront,,,8262,transcripts\beaumont.org--092dad51.txt
230117,BORGESS MEDICAL CENTER,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
231339,COREWELL HEALTH PENNOCK HOSPITAL,MI,mrf-url-unreachable,https://assets.contentstack.io/v3/assets/blt3055f692fe7bf193/blt5ac32ebe9fbd7f5f/381360562_corewell-health-pennock-hospital_standardcharges.csv                             contact-name: Corewell Health Price Transparency Team,ok,422,0,cloudflare,a371f8fb3cdfd6f9-IAD,,,cloudflare,,,430,transcripts\assets.contentstack.io--5179300f.txt
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,not-assessed-not-named-in-file,https://dchs.org/,ok,200,4,Apache,,,,,,,1541,transcripts\dchs.org--da9053bc.txt
230230,EDWARD W SPARROW HOSPITAL,MI,not-assessed-not-named-in-file,https://sparrow.org/,ok,200,3,nginx | nginx | nginx | cloudflare,a371f8fdef0dda52-IAD,,,cloudflare,,,733,transcripts\sparrow.org--dfccb7cb.txt
230077,MYMICHIGAN MEDICAL CENTER SAGINAW,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
230217,OAKLAWN HOSPITAL,MI,mrf-url-unreachable,https://oaklawnhospital.org/381368347_ella-em-brown-charitable-circle-dba-oaklawn-hospital_standardcharges.csv.zip,ok,404,0,nginx,,,,,,,589,transcripts\oaklawnhospital.org--10c6e2af.txt
231305,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
231331,SPARROW IONIA HOSPITAL,MI,not-assessed-not-named-in-file,https://sparrow.org/,ok,200,3,nginx | nginx | nginx | cloudflare,a371f8fdef0dda52-IAD,,,cloudflare,,,733,transcripts\sparrow.org--dfccb7cb.txt
230038,SPECTRUM HEALTH,MI,not-assessed-not-named-in-file,https://spectrumhealth.org/,ok,403,1,BigIP | CloudFront,,,,cloudfront,,,529,transcripts\spectrumhealth.org--4ef30c4b.txt
230035,SPECTRUM HEALTH UNITED HOSPITAL,MI,not-assessed-not-named-in-file,https://spectrumhealth.org/,ok,403,1,BigIP | CloudFront,,,,cloudfront,,,529,transcripts\spectrumhealth.org--4ef30c4b.txt
230002,ST JOE MERCY HOSPITAL SYSTEM LIVONIA,MI,not-assessed-not-named-in-file,https://stjoeshealth.org/,ok,200,1,Varnish | webserver,,,,,,,453,transcripts\stjoeshealth.org--6be5e9bd.txt
230100,TAWAS ST JOSEPH HOSPITAL,MI,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
231327,UNIVERSITY OF MICHIGAN HEALTH - SPARROW EATON,MI,not-assessed-not-named-in-file,https://sparrow.org/,ok,200,3,nginx | nginx | nginx | cloudflare,a371f8fdef0dda52-IAD,,,cloudflare,,,733,transcripts\sparrow.org--dfccb7cb.txt
231326,UNIVERSITY OF MICHIGAN HEALTH- SPARROW CLINTON,MI,not-assessed-not-named-in-file,https://sparrow.org/,ok,200,3,nginx | nginx | nginx | cloudflare,a371f8fdef0dda52-IAD,,,cloudflare,,,733,transcripts\sparrow.org--dfccb7cb.txt
230208,UNIVERSITY OF MICHIGAN HEALTH-SPARROW CARSON,MI,not-assessed-not-named-in-file,https://sparrow.org/,ok,200,3,nginx | nginx | nginx | cloudflare,a371f8fdef0dda52-IAD,,,cloudflare,,,733,transcripts\sparrow.org--dfccb7cb.txt
230146,WYANDOTTE HOSPITAL AND MEDICAL CENTER,MI,not-assessed-not-named-in-file,https://henryford.com/,ok,200,1,Kestrel,,,,,,,682,transcripts\henryford.com--c3608ec8.txt
244015,COMMUNITY BEHAVIORAL HEALTH HOSPITAL - BAXTER,MN,not-assessed-not-named-in-file,https://ecommunity.com/,ok,200,2,nginx,,,,,,,357,transcripts\ecommunity.com--13cbe789.txt
241301,LAKEWOOD HEALTH CENTER,MN,not-assessed-site-unreachable,https://lakewoodhealthcenter.org/cms-hpt.txt,failed,,0,,,,,,,fetch failed (cause: EAI_AGAIN),6511,transcripts\lakewoodhealthcenter.org--175040c3.txt
241301,LAKEWOOD HEALTH CENTER,MN,not-assessed-site-unreachable,https://lakewoodhealthcenter.org/,failed,,0,,,,,,,fetch failed (cause: EAI_AGAIN),13405,transcripts\lakewoodhealthcenter.org--2e07d7e3.txt
241319,MURRAY COUNTY MEMORIAL HOSPITAL,MN,not-assessed-not-named-in-file,https://pushmatahahospital.com/,ok,200,0,Apache,,,,,,,1700,transcripts\pushmatahahospital.com--47e909de.txt
240053,PARK NICOLLET METHODIST HOSPITAL,MN,not-assessed-not-named-in-file,https://healthpartners.com/,ok,200,1,BigIP,,,,,,,555,transcripts\healthpartners.com--d49e6700.txt
241320,RIVERVIEW HOSPITAL,MN,mrf-url-unreachable,https://sthpiprd.blob.core.windows.net/machine-readable-files/7983/410724029_riverview-health-association_standardcharges.csv,ok,404,0,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,,,,,,,296,transcripts\sthpiprd.blob.core.windows.net--dcbbe9f0.txt
241377,ST FRANCIS MEDICAL CENTER,MN,mrf-url-unreachable,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/price-transparency/363261413_st-francis-regional-medical-center_standardcharges.csv,ok,404,1,Microsoft-IIS/10.0 | Microsoft-IIS/10.0,,,,,,,566,transcripts\allinahealth.org--e2d3a42b.txt
261303,COMMUNITY HOSPITAL ASSOCIATION,MO,mrf-url-unreachable,https://fairfaxmed.com/wp-content/uploads/2024/11/Standard-Charges-Download-2026-01-01.csv,ok,404,0,Apache,,,,,,,1571,transcripts\fairfaxmed.com--1367af09.txt
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,MO,no-cms-hpt-txt-published,https://health-improve.org/,ok,200,1,cloudflare | cloudflare,a371f900be85eb48-IAD | a371f9049aaed6db-IAD,,,cloudflare,,,2205,transcripts\health-improve.org--9ea8d1f0.txt
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,MO,no-cms-hpt-txt-published,https://health-improve.org/cms-hpt.txt,ok,200,2,cloudflare | cloudflare | cloudflare,a371f90dfb0aeb48-IAD | a371f90fbeffd6db-IAD | a371f9118d81d6db-IAD,,,cloudflare,,,1099,transcripts\health-improve.org--31f4fc23.txt
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,MO,no-cms-hpt-txt-published,https://health-improve.org/.well-known/cms-hpt.txt,ok,200,2,cloudflare | cloudflare | cloudflare,a371f95a3a2cf009-IAD | a371f96bcc16f674-IAD | a371f96fc848f674-IAD,,,cloudflare,,,15232,transcripts\health-improve.org--c8155907.txt
260025,HANNIBAL REGIONAL HOSPITAL,MO,mrf-url-unreachable,https://sthpiprd.blob.core.windows.net/machine-readable-files/8042/430662495_hannibal-regional-hospital_standardcharges.csv,ok,404,0,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,,,,,,,97,transcripts\sthpiprd.blob.core.windows.net--96f73246.txt
260110,MERCY HOSPITAL SOUTHEAST,MO,not-assessed-not-named-in-file,https://sehealth.org/,ok,200,1,BigIP | cloudflare,a371f9039b020625-IAD,,,cloudflare,,,473,transcripts\sehealth.org--b9b925a0.txt
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,not-assessed-site-unreachable,https://cdmpricing.com/cms-hpt.txt,ok,404,0,,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),258,transcripts\cdmpricing.com--c04b2eb7.txt
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,MO,not-assessed-site-unreachable,https://cdmpricing.com/,ok,404,0,,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),289,transcripts\cdmpricing.com--9fde51fb.txt
261305,PUTNAM COUNTY MEMORIAL HOSPITAL,MO,not-assessed-site-unreachable,https://pcmhosp.com/cms-hpt.txt,ok,200,1,Pepyaka | openresty/1.27.1.2,,,,cloudfront,,,397,transcripts\pcmhosp.com--8fef1db6.txt
261305,PUTNAM COUNTY MEMORIAL HOSPITAL,MO,not-assessed-site-unreachable,https://pcmhosp.com/,ok,200,1,Pepyaka | cloudflare,a371f9078e276108-IAD,,,cloudflare,,,325,transcripts\pcmhosp.com--da86a621.txt
660001,COMMONWEALTH HEALTH CENTER,MP,not-assessed-site-unreachable,https://chcc.health/cms-hpt.txt,ok,404,1,Microsoft-IIS/10.0,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),495,transcripts\chcc.health--458dec76.txt
660001,COMMONWEALTH HEALTH CENTER,MP,not-assessed-site-unreachable,https://chcc.health/,ok,200,1,Microsoft-IIS/10.0,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),207,transcripts\chcc.health--2680806d.txt
250093,BOLIVAR MEDICAL CENTER,MS,not-assessed-site-unreachable,https://bolivarmedical.com/cms-hpt.txt,ok,406,0,,,,,,,,206,transcripts\bolivarmedical.com--9c884da9.txt
250093,BOLIVAR MEDICAL CENTER,MS,not-assessed-site-unreachable,https://bolivarmedical.com/,ok,406,0,,,,,,,,63,transcripts\bolivarmedical.com--9756efe4.txt
251334,CHOCTAW REGIONAL MEDICAL CENTER,MS,no-cms-hpt-txt-published,https://choctawregional.com/,ok,200,1,Apache | Apache,,,,,,,1245,transcripts\choctawregional.com--3c20c89f.txt
251334,CHOCTAW REGIONAL MEDICAL CENTER,MS,no-cms-hpt-txt-published,https://choctawregional.com/cms-hpt.txt,ok,404,1,Apache | Apache,,,,,,,725,transcripts\choctawregional.com--de1a72ea.txt
251334,CHOCTAW REGIONAL MEDICAL CENTER,MS,no-cms-hpt-txt-published,https://choctawregional.com/.well-known/cms-hpt.txt,ok,404,1,Apache | Apache,,,,,,,14787,transcripts\choctawregional.com--f9d0dc47.txt
251325,COVINGTON COUNTY HOSPITAL CAH,MS,pointer-blocked-to-automation,https://irp.cdn-website.com/cms-hpt.txt,ok,403,0,AmazonS3,,,,cloudfront,Access Denied,,160,transcripts\irp.cdn-website.com--57cbbebb.txt
251325,COVINGTON COUNTY HOSPITAL CAH,MS,pointer-blocked-to-automation,https://irp.cdn-website.com/,ok,200,0,AmazonS3,,,,cloudfront,,,35,transcripts\irp.cdn-website.com--100ffe56.txt
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,no-cms-hpt-txt-published,https://georgeregional.com/,ok,202,0,nginx,,,,,,,241,transcripts\georgeregional.com--84f1f3d6.txt
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,no-cms-hpt-txt-published,https://georgeregional.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,108,transcripts\georgeregional.com--89c65464.txt
250036,GEORGE REGIONAL HEALTH SYSTEM,MS,no-cms-hpt-txt-published,https://georgeregional.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,56,transcripts\georgeregional.com--68976718.txt
250099,GREENWOOD LEFLORE HOSPITAL,MS,not-assessed-not-named-in-file,https://glh.org/,ok,200,2,Microsoft-IIS/10.0,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),734,transcripts\glh.org--115750b7.txt
250172,HIGHLAND HILLS MEDICAL CENTER,MS,not-assessed-not-named-in-file,https://deltahealthsystem.org/,ok,200,1,nginx,,,,,,,1342,transcripts\deltahealthsystem.org--77d17d30.txt
250038,MERIT HEALTH MADISON,MS,not-assessed-not-named-in-file,https://merithealthmadison.com/,ok,200,2,cloudflare | Microsoft-IIS/10.0 | Microsoft-IIS/10.0,a371f90a6e499951-IAD,,,cloudflare,,,673,transcripts\merithealthmadison.com--8c59f53c.txt
254010,MS STATE HOSPITAL-WHITFIELD,MS,not-assessed-site-unreachable,https://msh.state.ms.us/cms-hpt.txt,ok,,1,,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),459,transcripts\msh.state.ms.us--4d846040.txt
254010,MS STATE HOSPITAL-WHITFIELD,MS,not-assessed-site-unreachable,https://msh.state.ms.us/,ok,,1,,,,,,,fetch failed (cause: ERR_TLS_CERT_ALTNAME_INVALID),360,transcripts\msh.state.ms.us--2c173705.txt
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,mrf-url-unreachable,https://apps.nmhs.net/files/pt_mrf/640662976_north-mississippi-medical-center-inc_standardcharges.json,ok,404,0,,,,,,,,212,transcripts\apps.nmhs.net--8d5b9c3c.txt
250042,NORTHWEST MISSISSISSIPPI REGIONAL MEDICAL CENTER,MS,not-assessed-not-named-in-file,https://deltahealthsystem.org/,ok,200,1,nginx,,,,,,,1342,transcripts\deltahealthsystem.org--77d17d30.txt
251322,OCHSNER LAIRD HOSPITAL,MS,not-assessed-not-named-in-file,https://ochsnerrush.org/,ok,200,1,BigIP | volt-adc,,,,,,,421,transcripts\ochsnerrush.org--330c819a.txt
250162,OCHSNER MEDICAL CENTER-HANCOCK,MS,not-assessed-not-named-in-file,https://ochsner.org/,ok,200,1,volt-adc | volt-adc,,,,,,,327,transcripts\ochsner.org--9b62f252.txt
251323,OCHSNER SCOTT REGIONAL,MS,not-assessed-not-named-in-file,https://ochsnerrush.org/,ok,200,1,BigIP | volt-adc,,,,,,,421,transcripts\ochsnerrush.org--330c819a.txt
251335,OCHSNER STENNIS MEMORIAL HOSPITAL,MS,not-assessed-not-named-in-file,https://ochsnerrush.org/,ok,200,1,BigIP | volt-adc,,,,,,,421,transcripts\ochsnerrush.org--330c819a.txt
251316,OCHSNER WATKINS HOSPITAL,MS,not-assessed-not-named-in-file,https://ochsnerrush.org/,ok,200,1,BigIP | volt-adc,,,,,,,421,transcripts\ochsnerrush.org--330c819a.txt
250017,PROGRESSIVE HEALTH GROUP OF HOUSTON,MS,no-cms-hpt-txt-published,https://traceregional.com/,ok,200,0,,,,,,,,108,transcripts\traceregional.com--7c03fd0f.txt
250017,PROGRESSIVE HEALTH GROUP OF HOUSTON,MS,no-cms-hpt-txt-published,https://traceregional.com/cms-hpt.txt,ok,200,0,,,,,,,,35,transcripts\traceregional.com--32fc2b59.txt
250017,PROGRESSIVE HEALTH GROUP OF HOUSTON,MS,no-cms-hpt-txt-published,https://traceregional.com/.well-known/cms-hpt.txt,ok,200,0,,,,,,,,25,transcripts\traceregional.com--79b9905d.txt
250002,TISHOMINGO HEALTH SERVICES INC,MS,mrf-url-unreachable,https://apps.nmhs.net/files/pt_mrf/640741047_tishomingo-health-services-inc_standardcharges.json,ok,404,0,,,,,,,,68,transcripts\apps.nmhs.net--72439b42.txt
270012,BENEFIS HOSPITALS INC,MT,not-assessed-not-named-in-file,https://benefis.org/,ok,200,1,,,,,,,,675,transcripts\benefis.org--d8f7eb08.txt
271332,GLENDIVE MEDICAL CENTER,MT,mrf-blocked-to-automation,https://pricetransparency.blob.core.windows.net/glendive/81-6016016_Glendive-Medical-Center_standardcharges.csv?sv=2022-11-02&ss=bfqt&srt=sco&sp=rwdlacupiytfx&se=2099-04-26T22:40:35Z&st=2024-04-11T14:40:35Z&spr=https&sig=V53UDZpYxrVMzk1BKj4Dvm45q%2FAztzKKQCADbpBONqo%3D,ok,403,0,Microsoft-HTTPAPI/2.0,,,,,,,352,transcripts\pricetransparency.blob.core.windows.net--1e9bda10.txt
271329,MADISON VALLEY MEDICAL CENTER,MT,no-cms-hpt-txt-published,https://mvmedcenter.org/,ok,202,0,nginx,,,,,,,284,transcripts\mvmedcenter.org--8e2fdb58.txt
271329,MADISON VALLEY MEDICAL CENTER,MT,no-cms-hpt-txt-published,https://mvmedcenter.org/cms-hpt.txt,ok,202,0,nginx,,,,,,,3127,transcripts\mvmedcenter.org--cb6ad967.txt
271329,MADISON VALLEY MEDICAL CENTER,MT,no-cms-hpt-txt-published,https://mvmedcenter.org/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,11307,transcripts\mvmedcenter.org--fdddd600.txt
271324,PONDERA MEDICAL CENTER,MT,not-assessed-not-named-in-file,https://logan.org/,ok,200,1,cloudflare | cloudflare,a371f95a2ce724a2-IAD | a371f96b9ab33e97-IAD,,,cloudflare,,,14808,transcripts\logan.org--7f7b47b5.txt
341322,ADVENT HEALTH POLK,NC,not-assessed-not-named-in-file,https://stlukesnc.org/,ok,403,2,,,,,,,fetch failed (cause: UNABLE_TO_VERIFY_LEAF_SIGNATURE),14990,transcripts\stlukesnc.org--dcb8e08a.txt
341320,ALLEGHANY  MEMORIAL HOSPITAL,NC,not-assessed-site-unreachable,https://alleghanyhealth.org/cms-hpt.txt,ok,202,0,nginx,,,,,,,11289,transcripts\alleghanyhealth.org--367145fc.txt
341320,ALLEGHANY  MEMORIAL HOSPITAL,NC,not-assessed-site-unreachable,https://alleghanyhealth.org/,ok,202,0,nginx,,,,,,,2570,transcripts\alleghanyhealth.org--e31f720c.txt
341325,ASHE MEMORIAL HOSPITAL,NC,mrf-url-unreachable,https://machine-readable-files.com/ashe-memorial-hospital/560603900_Ashe_Memorial-Hospital_standardcharges.csv,ok,404,0,Apache,,,,,,,9258,transcripts\machine-readable-files.com--661bdd2f.txt
344025,BROUGHTON HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/,ok,200,1,Apache | Apache,,,,cloudfront,,,3056,transcripts\ncdhhs.gov--03dc857c.txt
344025,BROUGHTON HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/cms-hpt.txt,ok,404,1,Apache | Apache,,,,cloudfront,,,169,transcripts\ncdhhs.gov--9805ed6b.txt
344025,BROUGHTON HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/.well-known/cms-hpt.txt,ok,404,0,Apache,,,,,,,121,transcripts\ncdhhs.gov--79791a73.txt
344004,CENTRAL REGIONAL HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/,ok,200,1,Apache | Apache,,,,cloudfront,,,3056,transcripts\ncdhhs.gov--03dc857c.txt
344004,CENTRAL REGIONAL HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/cms-hpt.txt,ok,404,1,Apache | Apache,,,,cloudfront,,,169,transcripts\ncdhhs.gov--9805ed6b.txt
344004,CENTRAL REGIONAL HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/.well-known/cms-hpt.txt,ok,404,0,Apache,,,,,,,121,transcripts\ncdhhs.gov--79791a73.txt
344026,CHERRY HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/,ok,200,1,Apache | Apache,,,,cloudfront,,,3056,transcripts\ncdhhs.gov--03dc857c.txt
344026,CHERRY HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/cms-hpt.txt,ok,404,1,Apache | Apache,,,,cloudfront,,,169,transcripts\ncdhhs.gov--9805ed6b.txt
344026,CHERRY HOSPITAL,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/.well-known/cms-hpt.txt,ok,404,0,Apache,,,,,,,121,transcripts\ncdhhs.gov--79791a73.txt
344023,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/,ok,200,1,Apache | Apache,,,,cloudfront,,,3056,transcripts\ncdhhs.gov--03dc857c.txt
344023,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/cms-hpt.txt,ok,404,1,Apache | Apache,,,,cloudfront,,,169,transcripts\ncdhhs.gov--9805ed6b.txt
344023,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/.well-known/cms-hpt.txt,ok,404,0,Apache,,,,,,,121,transcripts\ncdhhs.gov--79791a73.txt
340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,not-assessed-not-named-in-file,https://wakehealth.edu/,ok,200,1,,,,,,,,933,transcripts\wakehealth.edu--f2aea471.txt
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,not-assessed-not-named-in-file,https://wakehealth.edu/,ok,200,1,,,,,,,,933,transcripts\wakehealth.edu--f2aea471.txt
344033,WALTER B JONES CENTER LAKESIDE PSYCHIATRIC HOSPITA,NC,no-cms-hpt-txt-published,https://ncdhhs.gov/,ok,200,1,Apache | Apache,,,,cloudfront,,,3056,transcripts\ncdhhs.gov--03dc857c.txt
